,AAPL,AMZN,BAC,CAT,CVX,DE,GOOGL,JNJ,JPM,MSFT,NVDA,PG,XOM
2019-09-04,1.1623355438952216,1.1214449053555424,1.377837337822984,1.0089982316844741,0.7504440158797867,1.2754664615888542,1.1025193770523483,0.672929424482946,1.1203903222672955,1.311227837614064,1.529770533458469,0.6971004544462134,0.7413187219236573
2019-09-05,1.163228021065009,1.1160237007030618,1.3757667921936245,1.0069683439192203,0.7515501066979355,1.2641650977933747,1.1065285647344534,0.6724016907315544,1.1152831352427326,1.312017290922933,1.5250576413608279,0.7025801502291624,0.7369255226382458
2019-09-06,1.1594140705356897,1.0977174646393855,1.3817501930512979,1.0052116755454623,0.7439438262272164,1.2774016910660293,1.1041578838776593,0.6707625144760576,1.1203556219976907,1.308331616526128,1.5250854785267303,0.7004232641902305,0.7582050565434278
2019-09-09,1.1641877026600411,1.100235296365422,1.3947591058315982,1.0055032576231975,0.7408006451146689,1.2822287864107476,1.1073981116549665,0.6717378506998313,1.1226785912763353,1.3148908081492034,1.5411367112743983,0.6998132436601727,0.7492412289696766
2019-09-10,1.1471265602956824,1.0775929634842116,1.4039810026511255,0.9894033738067084,0.7331459570150823,1.3030001006354133,1.0810913386950212,0.6646246007992003,1.1300607670441762,1.3055407904271186,1.5271571931331336,0.6939995396180909,0.7596613106939304
2019-09-11,1.1462541036913052,1.096746527087291,1.3792046064545236,0.9781605191923468,0.6990228278210779,1.2604025961028094,1.0770533828331676,0.5876534576639867,1.1257331204811762,1.3102669275488632,1.5771585565024733,0.7158722851065418,0.766005063922478
2019-09-12,1.1631627701952616,1.0903168818181854,1.3731631101459882,0.9882673556515885,0.6929958404395804,1.2616371240954165,1.0815623519523356,0.5959319774226257,1.129439788291122,1.3084837777034997,1.5569787111105005,0.7173019683999933,0.7633623961405489
2019-09-13,1.1573561022176544,1.1025282568130592,1.378339545625178,0.9798728587752707,0.6948583352605189,1.2541071667232506,1.0953844549062093,0.5884012479954701,1.1316834612607602,1.3134422212430434,1.5721108618311797,0.724083424430401,0.7686216270284872
2019-09-16,1.1578765756489067,1.1013576063602546,1.3792589278219043,0.9814615067797601,0.694562476315002,1.2543311244698527,1.0962984487776202,0.5889284175015139,1.1300899816530237,1.3129675129592004,1.5712590813541107,0.7232377352118458,0.769589184600425
2019-09-17,1.1539763401457914,1.1211115212397222,1.3837411112523639,1.0017149053227499,0.6586100478903875,1.2726827860415162,1.104249605765935,0.5923769544071895,1.1482508563914096,1.3037818650889919,1.6202088635559104,0.7466574477687358,0.7439738703297069
2019-09-18,1.1506254208046607,1.1288898669560594,1.3948409143882434,1.0112156095471974,0.6613988454930444,1.2859816267764113,1.099433073365562,0.5907778795497103,1.1557470517586557,1.2949805843919506,1.6693454285057425,0.7496300616138656,0.7449926501671477
2019-09-19,1.1705324555108718,1.1501325022676194,1.3766242181876602,1.0075767509090225,0.6654137471600204,1.298024145154266,1.1249628997814,0.5858397350755273,1.154008483906289,1.2968135748649412,1.6686626024243707,0.7458458260653016,0.756919578860796
